qualifyId,year,raceId,driverId,constructorId,number,position,q1,q2,q3
3445,2018,Australian Grand Prix,sainz,renault,55,9,1:23.529,1:23.061,1:23.577
3446,2018,Australian Grand Prix,bottas,mercedes,77,10,1:23.686,1:22.089,
3447,2018,Australian Grand Prix,alonso,mclaren,14,11,1:23.597,1:23.692,
3448,2018,Australian Grand Prix,vandoorne,mclaren,2,12,1:24.073,1:23.853,
3449,2018,Australian Grand Prix,perez,force_india,11,13,1:24.344,1:24.005,
3450,2018,Australian Grand Prix,stroll,williams,18,14,1:24.464,1:24.230,
3451,2018,Australian Grand Prix,ocon,force_india,31,15,1:24.503,1:24.786,
3452,2018,Australian Grand Prix,brendon_hartley,toro_rosso,28,16,1:24.532,,
3453,2018,Australian Grand Prix,ericsson,sauber,9,17,1:24.556,,
3454,2018,Australian Grand Prix,leclerc,sauber,16,18,1:24.636,,
3455,2018,Australian Grand Prix,sirotkin,williams,35,19,1:24.922,,
3456,2018,Australian Grand Prix,gasly,toro_rosso,10,20,1:25.295,,
3457,2018,Bahrain Grand Prix,vettel,ferrari,5,1,1:29.060,1:28.341,1:27.958
3458,2018,Bahrain Grand Prix,raikkonen,ferrari,7,2,1:28.951,1:28.515,1:28.101
3459,2018,Bahrain Grand Prix,bottas,mercedes,77,3,1:29.275,1:28.794,1:28.124
3460,2018,Bahrain Grand Prix,hamilton,mercedes,44,4,1:29.396,1:28.458,1:28.220
3461,2018,Bahrain Grand Prix,ricciardo,red_bull,3,5,1:29.552,1:28.962,1:28.398
3462,2018,Bahrain Grand Prix,gasly,toro_rosso,10,6,1:30.121,1:29.836,1:29.329
3463,2018,Bahrain Grand Prix,kevin_magnussen,haas,20,7,1:29.594,1:29.623,1:29.358
3464,2018,Bahrain Grand Prix,hulkenberg,renault,27,8,1:30.260,1:29.187,1:29.570
3465,2018,Bahrain Grand Prix,ocon,force_india,31,9,1:30.338,1:30.009,1:29.874
3466,2018,Bahrain Grand Prix,sainz,renault,55,10,1:29.893,1:29.802,1:29.986
3467,2018,Bahrain Grand Prix,brendon_hartley,toro_rosso,28,11,1:30.412,1:30.105,
3468,2018,Bahrain Grand Prix,perez,force_india,11,12,1:30.218,1:30.156,
3469,2018,Bahrain Grand Prix,alonso,mclaren,14,13,1:30.530,1:30.212,
3470,2018,Bahrain Grand Prix,vandoorne,mclaren,2,14,1:30.479,1:30.525,
3471,2018,Bahrain Grand Prix,max_verstappen,red_bull,33,15,1:29.374,,
3472,2018,Bahrain Grand Prix,grosjean,haas,8,16,1:30.530,,
3473,2018,Bahrain Grand Prix,ericsson,sauber,9,17,1:31.063,,
3474,2018,Bahrain Grand Prix,sirotkin,williams,35,18,1:31.414,,
3475,2018,Bahrain Grand Prix,leclerc,sauber,16,19,1:31.420,,
3476,2018,Bahrain Grand Prix,stroll,williams,18,20,1:31.503,,
3477,2018,Chinese Grand Prix,vettel,ferrari,5,1,1:32.171,1:32.385,1:31.095
3478,2018,Chinese Grand Prix,raikkonen,ferrari,7,2,1:32.474,1:32.286,1:31.182
3479,2018,Chinese Grand Prix,bottas,mercedes,77,3,1:32.921,1:32.063,1:31.625
3480,2018,Chinese Grand Prix,hamilton,mercedes,44,4,1:33.283,1:31.914,1:31.675
3481,2018,Chinese Grand Prix,max_verstappen,red_bull,33,5,1:32.932,1:32.809,1:31.796
3482,2018,Chinese Grand Prix,ricciardo,red_bull,3,6,1:33.877,1:32.688,1:31.948
3483,2018,Chinese Grand Prix,hulkenberg,renault,27,7,1:33.545,1:32.494,1:32.532
3484,2018,Chinese Grand Prix,perez,force_india,11,8,1:33.464,1:32.931,1:32.758
3485,2018,Chinese Grand Prix,sainz,renault,55,9,1:33.315,1:32.970,1:32.819
3486,2018,Chinese Grand Prix,grosjean,haas,8,10,1:33.238,1:32.524,1:32.855
3487,2018,Chinese Grand Prix,kevin_magnussen,haas,20,11,1:33.359,1:32.986,
3488,2018,Chinese Grand Prix,ocon,force_india,31,12,1:33.585,1:33.057,
3489,2018,Chinese Grand Prix,alonso,mclaren,14,13,1:33.428,1:33.232,
3490,2018,Chinese Grand Prix,vandoorne,mclaren,2,14,1:33.824,1:33.505,
3491,2018,Chinese Grand Prix,brendon_hartley,toro_rosso,28,15,1:34.013,1:33.795,
3492,2018,Chinese Grand Prix,sirotkin,williams,35,16,1:34.062,,
3493,2018,Chinese Grand Prix,gasly,toro_rosso,10,17,1:34.101,,
3494,2018,Chinese Grand Prix,stroll,williams,18,18,1:34.285,,
3495,2018,Chinese Grand Prix,leclerc,sauber,16,19,1:34.454,,
3496,2018,Chinese Grand Prix,ericsson,sauber,9,20,1:34.914,,
3497,2018,Azerbaijan Grand Prix,vettel,ferrari,5,1,1:42.762,1:43.015,1:41.498
3498,2018,Azerbaijan Grand Prix,hamilton,mercedes,44,2,1:42.693,1:42.676,1:41.677
3499,2018,Azerbaijan Grand Prix,bottas,mercedes,77,3,1:43.355,1:42.679,1:41.837
3500,2018,Azerbaijan Grand Prix,ricciardo,red_bull,3,4,1:42.857,1:43.482,1:41.911
3501,2018,Azerbaijan Grand Prix,max_verstappen,red_bull,33,5,1:42.642,1:42.901,1:41.994
3502,2018,Azerbaijan Grand Prix,raikkonen,ferrari,7,6,1:42.538,1:42.510,1:42.490
3503,2018,Azerbaijan Grand Prix,ocon,force_india,31,7,1:43.021,1:42.967,1:42.523
3504,2018,Azerbaijan Grand Prix,perez,force_india,11,8,1:43.992,1:43.366,1:42.547
3505,2018,Azerbaijan Grand Prix,hulkenberg,renault,27,9,1:43.746,1:43.232,1:43.066
3506,2018,Azerbaijan Grand Prix,sainz,renault,55,10,1:43.426,1:43.464,1:43.351
3507,2018,Azerbaijan Grand Prix,stroll,williams,18,11,1:44.359,1:43.585,
3508,2018,Azerbaijan Grand Prix,sirotkin,williams,35,12,1:44.261,1:43.886,
3509,2018,Azerbaijan Grand Prix,alonso,mclaren,14,13,1:44.010,1:44.019,
3510,2018,Azerbaijan Grand Prix,leclerc,sauber,16,14,1:43.752,1:44.074,
3511,2018,Azerbaijan Grand Prix,kevin_magnussen,haas,20,15,1:43.674,1:44.759,
3512,2018,Azerbaijan Grand Prix,vandoorne,mclaren,2,16,1:44.489,,
3513,2018,Azerbaijan Grand Prix,gasly,toro_rosso,10,17,1:44.496,,
3514,2018,Azerbaijan Grand Prix,ericsson,sauber,9,18,1:45.541,,
3515,2018,Azerbaijan Grand Prix,brendon_hartley,toro_rosso,28,19,1:57.354,,
3516,2018,Azerbaijan Grand Prix,grosjean,haas,8,20,,,
3517,2018,Spanish Grand Prix,hamilton,mercedes,44,1,1:17.633,1:17.166,1:16.173
3518,2018,Spanish Grand Prix,bottas,mercedes,77,2,1:17.674,1:17.111,1:16.213
3519,2018,Spanish Grand Prix,vettel,ferrari,5,3,1:17.031,1:16.802,1:16.305
3520,2018,Spanish Grand Prix,raikkonen,ferrari,7,4,1:17.483,1:17.071,1:16.612
3521,2018,Spanish Grand Prix,max_verstappen,red_bull,33,5,1:17.411,1:17.266,1:16.816
3522,2018,Spanish Grand Prix,ricciardo,red_bull,3,6,1:17.623,1:17.638,1:16.818
3523,2018,Spanish Grand Prix,kevin_magnussen,haas,20,7,1:18.169,1:17.618,1:17.676
3524,2018,Spanish Grand Prix,alonso,mclaren,14,8,1:18.276,1:18.100,1:17.721
3525,2018,Spanish Grand Prix,sainz,renault,55,9,1:18.480,1:17.803,1:17.790
3526,2018,Spanish Grand Prix,grosjean,haas,8,10,1:18.305,1:17.699,1:17.835
3527,2018,Spanish Grand Prix,vandoorne,mclaren,2,11,1:18.885,1:18.323,
3528,2018,Spanish Grand Prix,gasly,toro_rosso,10,12,1:18.550,1:18.463,
3529,2018,Spanish Grand Prix,ocon,force_india,31,13,1:18.813,1:18.696,
3530,2018,Spanish Grand Prix,leclerc,sauber,16,14,1:18.661,1:18.910,
3531,2018,Spanish Grand Prix,perez,force_india,11,15,1:18.740,1:19.098,
3532,2018,Spanish Grand Prix,hulkenberg,renault,27,16,1:18.923,,
3533,2018,Spanish Grand Prix,ericsson,sauber,9,17,1:19.493,,
3534,2018,Spanish Grand Prix,sirotkin,williams,35,18,1:19.695,,
3535,2018,Spanish Grand Prix,stroll,williams,18,19,1:20.225,,
3536,2018,Spanish Grand Prix,brendon_hartley,toro_rosso,28,20,,,
3537,2018,Monaco Grand Prix,ricciardo,red_bull,3,1,1:12.013,1:11.278,1:10.810
3538,2018,Monaco Grand Prix,vettel,ferrari,5,2,1:12.415,1:11.518,1:11.039
3539,2018,Monaco Grand Prix,hamilton,mercedes,44,3,1:12.460,1:11.584,1:11.232
3540,2018,Monaco Grand Prix,raikkonen,ferrari,7,4,1:12.639,1:11.391,1:11.266
3541,2018,Monaco Grand Prix,bottas,mercedes,77,5,1:12.434,1:12.002,1:11.441
3542,2018,Monaco Grand Prix,ocon,force_india,31,6,1:13.028,1:12.188,1:12.061
3543,2018,Monaco Grand Prix,alonso,mclaren,14,7,1:12.657,1:12.269,1:12.110
3544,2018,Monaco Grand Prix,sainz,renault,55,8,1:12.950,1:12.286,1:12.130
3545,2018,Monaco Grand Prix,perez,force_india,11,9,1:12.848,1:12.194,1:12.154
3546,2018,Monaco Grand Prix,gasly,toro_rosso,10,10,1:12.941,1:12.313,1:12.221
3547,2018,Monaco Grand Prix,hulkenberg,renault,27,11,1:13.065,1:12.411,
3548,2018,Monaco Grand Prix,vandoorne,mclaren,2,12,1:12.463,1:12.440,
3549,2018,Monaco Grand Prix,sirotkin,williams,35,13,1:12.706,1:12.521,
3550,2018,Monaco Grand Prix,leclerc,sauber,16,14,1:12.829,1:12.714,
3551,2018,Monaco Grand Prix,grosjean,haas,8,15,1:12.930,1:12.728,
3552,2018,Monaco Grand Prix,brendon_hartley,toro_rosso,28,16,1:13.179,,
3553,2018,Monaco Grand Prix,ericsson,sauber,9,17,1:13.265,,
3554,2018,Monaco Grand Prix,stroll,williams,18,18,1:13.323,,
3555,2018,Monaco Grand Prix,kevin_magnussen,haas,20,19,1:13.393,,
3556,2018,Monaco Grand Prix,max_verstappen,red_bull,33,20,,,
3557,2018,Canadian Grand Prix,vettel,ferrari,5,1,1:11.710,1:11.524,1:10.764
3558,2018,Canadian Grand Prix,bottas,mercedes,77,2,1:11.950,1:11.514,1:10.857
3559,2018,Canadian Grand Prix,max_verstappen,red_bull,33,3,1:12.008,1:11.472,1:10.937
3560,2018,Canadian Grand Prix,hamilton,mercedes,44,4,1:11.835,1:11.740,1:10.996
3561,2018,Canadian Grand Prix,raikkonen,ferrari,7,5,1:11.725,1:11.620,1:11.095
3562,2018,Canadian Grand Prix,ricciardo,red_bull,3,6,1:12.459,1:11.434,1:11.116
3563,2018,Canadian Grand Prix,hulkenberg,renault,27,7,1:12.795,1:11.916,1:11.973
3564,2018,Canadian Grand Prix,ocon,force_india,31,8,1:12.577,1:12.141,1:12.084
3565,2018,Canadian Grand Prix,sainz,renault,55,9,1:12.689,1:12.097,1:12.168
3566,2018,Canadian Grand Prix,perez,force_india,11,10,1:12.702,1:12.395,1:12.671
3567,2018,Canadian Grand Prix,kevin_magnussen,haas,20,11,1:12.680,1:12.606,
3568,2018,Canadian Grand Prix,brendon_hartley,toro_rosso,28,12,1:12.587,1:12.635,
3569,2018,Canadian Grand Prix,leclerc,sauber,16,13,1:12.945,1:12.661,
3570,2018,Canadian Grand Prix,alonso,mclaren,14,14,1:12.979,1:12.856,
3571,2018,Canadian Grand Prix,vandoorne,mclaren,2,15,1:12.998,1:12.865,
3572,2018,Canadian Grand Prix,gasly,toro_rosso,10,16,1:13.047,,
3573,2018,Canadian Grand Prix,stroll,williams,18,17,1:13.590,,
3574,2018,Canadian Grand Prix,sirotkin,williams,35,18,1:13.643,,
3575,2018,Canadian Grand Prix,ericsson,sauber,9,19,1:14.593,,
3576,2018,Canadian Grand Prix,grosjean,haas,8,20,,,
3577,2018,French Grand Prix,hamilton,mercedes,44,1,1:31.271,1:30.645,1:30.029
3578,2018,French Grand Prix,bottas,mercedes,77,2,1:31.776,1:31.227,1:30.147
3579,2018,French Grand Prix,vettel,ferrari,5,3,1:31.820,1:30.751,1:30.400
3580,2018,French Grand Prix,max_verstappen,red_bull,33,4,1:31.531,1:30.818,1:30.705
3581,2018,French Grand Prix,ricciardo,red_bull,3,5,1:31.910,1:31.538,1:30.895
3582,2018,French Grand Prix,raikkonen,ferrari,7,6,1:31.567,1:30.772,1:31.057
3583,2018,French Grand Prix,sainz,renault,55,7,1:32.394,1:32.016,1:32.126
3584,2018,French Grand Prix,leclerc,sauber,16,8,1:32.538,1:32.055,1:32.635
3585,2018,French Grand Prix,kevin_magnussen,haas,20,9,1:32.169,1:31.510,1:32.930
3586,2018,French Grand Prix,grosjean,haas,8,10,1:32.083,1:31.472,
3587,2018,French Grand Prix,ocon,force_india,31,11,1:32.786,1:32.075,
3588,2018,French Grand Prix,hulkenberg,renault,27,12,1:32.949,1:32.115,
3589,2018,French Grand Prix,perez,force_india,11,13,1:32.692,1:32.454,
3590,2018,French Grand Prix,gasly,toro_rosso,10,14,1:32.447,1:32.460,
3591,2018,French Grand Prix,ericsson,sauber,9,15,1:32.804,1:32.820,
3592,2018,French Grand Prix,alonso,mclaren,14,16,1:32.976,,
3593,2018,French Grand Prix,brendon_hartley,toro_rosso,28,17,1:33.025,,
3594,2018,French Grand Prix,vandoorne,mclaren,2,18,1:33.162,,
3595,2018,French Grand Prix,sirotkin,williams,35,19,1:33.636,,
3596,2018,French Grand Prix,stroll,williams,18,20,1:33.729,,
3597,2018,Austrian Grand Prix,bottas,mercedes,77,1,1:04.175,1:03.756,1:03.130
3598,2018,Austrian Grand Prix,hamilton,mercedes,44,2,1:04.080,1:03.577,1:03.149
3599,2018,Austrian Grand Prix,vettel,ferrari,5,3,1:04.347,1:03.544,1:03.464
3600,2018,Austrian Grand Prix,raikkonen,ferrari,7,4,1:04.234,1:03.975,1:03.660
3601,2018,Austrian Grand Prix,max_verstappen,red_bull,33,5,1:04.273,1:04.001,1:03.840
3602,2018,Austrian Grand Prix,grosjean,haas,8,6,1:04.242,1:04.059,1:03.892
3603,2018,Austrian Grand Prix,ricciardo,red_bull,3,7,1:04.723,1:04.403,1:03.996
3604,2018,Austrian Grand Prix,kevin_magnussen,haas,20,8,1:04.460,1:04.291,1:04.051
3605,2018,Austrian Grand Prix,sainz,renault,55,9,1:04.948,1:04.561,1:04.725
3606,2018,Austrian Grand Prix,hulkenberg,renault,27,10,1:04.864,1:04.676,1:05.019
3607,2018,Austrian Grand Prix,ocon,force_india,31,11,1:05.148,1:04.845,
3608,2018,Austrian Grand Prix,gasly,toro_rosso,10,12,1:05.011,1:04.874,
3609,2018,Austrian Grand Prix,leclerc,sauber,16,13,1:04.967,1:04.979,
3610,2018,Austrian Grand Prix,alonso,mclaren,14,14,1:04.965,1:05.058,
3611,2018,Austrian Grand Prix,stroll,williams,18,15,1:05.264,1:05.286,
3612,2018,Austrian Grand Prix,vandoorne,mclaren,2,16,1:05.271,,
3613,2018,Austrian Grand Prix,perez,force_india,11,17,1:05.279,,
3614,2018,Austrian Grand Prix,sirotkin,williams,35,18,1:05.322,,
3615,2018,Austrian Grand Prix,brendon_hartley,toro_rosso,28,19,1:05.366,,
3616,2018,Austrian Grand Prix,ericsson,sauber,9,20,1:05.479,,
3617,2018,British Grand Prix,hamilton,mercedes,44,1,1:26.818,1:26.256,1:25.892
3618,2018,British Grand Prix,vettel,ferrari,5,2,1:26.585,1:26.372,1:25.936
3619,2018,British Grand Prix,raikkonen,ferrari,7,3,1:27.549,1:26.483,1:25.990
3620,2018,British Grand Prix,bottas,mercedes,77,4,1:27.025,1:26.413,1:26.217
3621,2018,British Grand Prix,max_verstappen,red_bull,33,5,1:27.309,1:27.013,1:26.602
3622,2018,British Grand Prix,ricciardo,red_bull,3,6,1:27.979,1:27.369,1:27.099
3623,2018,British Grand Prix,kevin_magnussen,haas,20,7,1:28.143,1:27.730,1:27.244
3624,2018,British Grand Prix,grosjean,haas,8,8,1:28.086,1:27.522,1:27.455
3625,2018,British Grand Prix,leclerc,sauber,16,9,1:27.962,1:27.790,1:27.879
3626,2018,British Grand Prix,ocon,force_india,31,10,1:28.279,1:27.843,1:28.194
3627,2018,British Grand Prix,hulkenberg,renault,27,11,1:28.017,1:27.901,
3628,2018,British Grand Prix,perez,force_india,11,12,1:28.210,1:27.928,
3629,2018,British Grand Prix,alonso,mclaren,14,13,1:28.187,1:28.139,
3630,2018,British Grand Prix,gasly,toro_rosso,10,14,1:28.399,1:28.343,
3631,2018,British Grand Prix,ericsson,sauber,9,15,1:28.249,1:28.391,
3632,2018,British Grand Prix,sainz,renault,55,16,1:28.456,,
3633,2018,British Grand Prix,vandoorne,mclaren,2,17,1:29.096,,
3634,2018,British Grand Prix,sirotkin,williams,35,18,1:29.252,,
3635,2018,British Grand Prix,stroll,williams,18,19,,,
3636,2018,British Grand Prix,brendon_hartley,toro_rosso,28,20,,,
3637,2018,German Grand Prix,vettel,ferrari,5,1,1:12.538,1:12.505,1:11.212
3638,2018,German Grand Prix,bottas,mercedes,77,2,1:12.962,1:12.152,1:11.416
3639,2018,German Grand Prix,raikkonen,ferrari,7,3,1:12.505,1:12.336,1:11.547
3640,2018,German Grand Prix,max_verstappen,red_bull,33,4,1:13.127,1:12.188,1:11.822
3641,2018,German Grand Prix,kevin_magnussen,haas,20,5,1:13.105,1:12.523,1:12.200
3642,2018,German Grand Prix,grosjean,haas,8,6,1:12.986,1:12.722,1:12.544
3643,2018,German Grand Prix,hulkenberg,renault,27,7,1:13.479,1:12.946,1:12.560
3644,2018,German Grand Prix,sainz,renault,55,8,1:13.324,1:13.032,1:12.692
3645,2018,German Grand Prix,leclerc,sauber,16,9,1:13.077,1:12.995,1:12.717
3646,2018,German Grand Prix,perez,force_india,11,10,1:13.427,1:13.072,1:12.774
3647,2018,German Grand Prix,alonso,mclaren,14,11,1:13.614,1:13.657,
3648,2018,German Grand Prix,sirotkin,williams,35,12,1:13.708,1:13.702,
3649,2018,German Grand Prix,ericsson,sauber,9,13,1:13.562,1:13.736,
3650,2018,German Grand Prix,hamilton,mercedes,44,14,1:13.012,,
3651,2018,German Grand Prix,ricciardo,red_bull,3,15,1:13.318,,
3652,2018,German Grand Prix,ocon,force_india,31,16,1:13.720,,
3653,2018,German Grand Prix,gasly,toro_rosso,10,17,1:13.749,,
3654,2018,German Grand Prix,brendon_hartley,toro_rosso,28,18,1:14.045,,
3655,2018,German Grand Prix,stroll,williams,18,19,1:14.206,,
3656,2018,German Grand Prix,vandoorne,mclaren,2,20,1:14.401,,
3657,2018,Hungarian Grand Prix,hamilton,mercedes,44,1,1:17.419,1:31.242,1:35.658
3658,2018,Hungarian Grand Prix,bottas,mercedes,77,2,1:17.123,1:32.081,1:35.918
3659,2018,Hungarian Grand Prix,raikkonen,ferrari,7,3,1:17.526,1:32.762,1:36.186
3660,2018,Hungarian Grand Prix,vettel,ferrari,5,4,1:16.666,1:28.636,1:36.210
3661,2018,Hungarian Grand Prix,sainz,renault,55,5,1:17.829,1:30.771,1:36.743
3662,2018,Hungarian Grand Prix,gasly,toro_rosso,10,6,1:18.577,1:31.286,1:37.591
3663,2018,Hungarian Grand Prix,max_verstappen,red_bull,33,7,1:16.940,1:31.178,1:38.032
3664,2018,Hungarian Grand Prix,brendon_hartley,toro_rosso,28,8,1:18.429,1:32.590,1:38.128
3665,2018,Hungarian Grand Prix,kevin_magnussen,haas,20,9,1:18.314,1:32.968,1:39.858
3666,2018,Hungarian Grand Prix,grosjean,haas,8,10,1:17.901,1:33.650,1:40.593
3667,2018,Hungarian Grand Prix,alonso,mclaren,14,11,1:18.208,1:35.214,
3668,2018,Hungarian Grand Prix,ricciardo,red_bull,3,12,1:18.540,1:36.442,
3669,2018,Hungarian Grand Prix,hulkenberg,renault,27,13,1:17.905,1:36.506,
3670,2018,Hungarian Grand Prix,ericsson,sauber,9,14,1:18.641,1:37.075,
3671,2018,Hungarian Grand Prix,stroll,williams,18,15,1:18.560,,
3672,2018,Hungarian Grand Prix,vandoorne,mclaren,2,16,1:18.782,,
3673,2018,Hungarian Grand Prix,leclerc,sauber,16,17,1:18.817,,
3674,2018,Hungarian Grand Prix,ocon,force_india,31,18,1:19.142,,
3675,2018,Hungarian Grand Prix,perez,force_india,11,19,1:19.200,,
3676,2018,Hungarian Grand Prix,sirotkin,williams,35,20,1:19.301,,
3677,2018,Belgian Grand Prix,hamilton,mercedes,44,1,1:42.977,1:41.553,1:58.179
3678,2018,Belgian Grand Prix,vettel,ferrari,5,2,1:43.035,1:41.501,1:58.905
3679,2018,Belgian Grand Prix,ocon,force_india,31,3,1:44.003,1:43.302,2:01.851
3680,2018,Belgian Grand Prix,perez,force_india,11,4,1:44.004,1:43.014,2:01.894
3681,2018,Belgian Grand Prix,grosjean,haas,8,5,1:43.597,1:43.042,2:02.122
3682,2018,Belgian Grand Prix,raikkonen,ferrari,7,6,1:42.585,1:41.533,2:02.671
3683,2018,Belgian Grand Prix,max_verstappen,red_bull,33,7,1:43.199,1:42.554,2:02.769
3684,2018,Belgian Grand Prix,ricciardo,red_bull,3,8,1:43.604,1:43.126,2:02.939
3685,2018,Belgian Grand Prix,kevin_magnussen,haas,20,9,1:43.834,1:43.320,2:04.933
3686,2018,Belgian Grand Prix,bottas,mercedes,77,10,1:42.805,1:42.191,
3687,2018,Belgian Grand Prix,gasly,toro_rosso,10,11,1:44.221,1:43.844,
3688,2018,Belgian Grand Prix,brendon_hartley,toro_rosso,28,12,1:44.153,1:43.865,
3689,2018,Belgian Grand Prix,leclerc,sauber,16,13,1:43.654,1:44.062,
3690,2018,Belgian Grand Prix,ericsson,sauber,9,14,1:43.846,1:44.301,
3691,2018,Belgian Grand Prix,hulkenberg,renault,27,15,1:44.145,,
3692,2018,Belgian Grand Prix,sainz,renault,55,16,1:44.489,,
3693,2018,Belgian Grand Prix,alonso,mclaren,14,17,1:44.917,,
3694,2018,Belgian Grand Prix,sirotkin,williams,35,18,1:44.998,,
3695,2018,Belgian Grand Prix,stroll,williams,18,19,1:45.134,,
3696,2018,Belgian Grand Prix,vandoorne,mclaren,2,20,1:45.307,,
3697,2018,Italian Grand Prix,raikkonen,ferrari,7,1,1:20.722,1:19.846,1:19.119
3698,2018,Italian Grand Prix,vettel,ferrari,5,2,1:20.542,1:19.629,1:19.280
3699,2018,Italian Grand Prix,hamilton,mercedes,44,3,1:20.810,1:19.798,1:19.294
3700,2018,Italian Grand Prix,bottas,mercedes,77,4,1:21.381,1:20.427,1:19.656
3701,2018,Italian Grand Prix,max_verstappen,red_bull,33,5,1:21.381,1:20.333,1:20.615
3702,2018,Italian Grand Prix,grosjean,haas,8,6,1:21.887,1:21.239,1:20.936
3703,2018,Italian Grand Prix,sainz,renault,55,7,1:21.732,1:21.552,1:21.041
3704,2018,Italian Grand Prix,ocon,force_india,31,8,1:21.570,1:21.315,1:21.099
3705,2018,Italian Grand Prix,gasly,toro_rosso,10,9,1:21.834,1:21.667,1:21.350
3706,2018,Italian Grand Prix,stroll,williams,18,10,1:21.838,1:21.494,1:21.627
3707,2018,Italian Grand Prix,kevin_magnussen,haas,20,11,1:21.783,1:21.669,
3708,2018,Italian Grand Prix,sirotkin,williams,35,12,1:21.813,1:21.732,
3709,2018,Italian Grand Prix,alonso,mclaren,14,13,1:21.850,1:22.568,
3710,2018,Italian Grand Prix,hulkenberg,renault,27,14,1:21.801,,
3711,2018,Italian Grand Prix,ricciardo,red_bull,3,15,1:21.280,,
3712,2018,Italian Grand Prix,perez,force_india,11,16,1:21.888,,
3713,2018,Italian Grand Prix,leclerc,sauber,16,17,1:21.889,,
3714,2018,Italian Grand Prix,brendon_hartley,toro_rosso,28,18,1:21.934,,
3715,2018,Italian Grand Prix,ericsson,sauber,9,19,1:22.048,,
3716,2018,Italian Grand Prix,vandoorne,mclaren,2,20,1:22.085,,
3717,2018,Singapore Grand Prix,hamilton,mercedes,44,1,1:39.403,1:37.344,1:36.015
3718,2018,Singapore Grand Prix,max_verstappen,red_bull,33,2,1:38.751,1:37.214,1:36.334
3719,2018,Singapore Grand Prix,vettel,ferrari,5,3,1:38.218,1:37.876,1:36.628
3720,2018,Singapore Grand Prix,bottas,mercedes,77,4,1:39.291,1:37.254,1:36.702
3721,2018,Singapore Grand Prix,raikkonen,ferrari,7,5,1:38.534,1:37.194,1:36.794
3722,2018,Singapore Grand Prix,ricciardo,red_bull,3,6,1:38.153,1:37.406,1:36.996
3723,2018,Singapore Grand Prix,perez,force_india,11,7,1:38.814,1:38.342,1:37.985
3724,2018,Singapore Grand Prix,grosjean,haas,8,8,1:38.685,1:38.367,1:38.320
3725,2018,Singapore Grand Prix,ocon,force_india,31,9,1:38.912,1:38.534,1:38.365
3726,2018,Singapore Grand Prix,hulkenberg,renault,27,10,1:38.932,1:38.450,1:38.588
3727,2018,Singapore Grand Prix,alonso,mclaren,14,11,1:39.022,1:38.641,
3728,2018,Singapore Grand Prix,sainz,renault,55,12,1:39.103,1:38.716,
3729,2018,Singapore Grand Prix,leclerc,sauber,16,13,1:39.206,1:38.747,
3730,2018,Singapore Grand Prix,ericsson,sauber,9,14,1:39.366,1:39.453,
3731,2018,Singapore Grand Prix,gasly,toro_rosso,10,15,1:39.614,1:39.691,
3732,2018,Singapore Grand Prix,kevin_magnussen,haas,20,16,1:39.644,,
3733,2018,Singapore Grand Prix,brendon_hartley,toro_rosso,28,17,1:39.809,,
3734,2018,Singapore Grand Prix,vandoorne,mclaren,2,18,1:39.864,,
3735,2018,Singapore Grand Prix,sirotkin,williams,35,19,1:41.263,,
3736,2018,Singapore Grand Prix,stroll,williams,18,20,1:41.334,,
3737,2018,Russian Grand Prix,bottas,mercedes,77,1,1:32.964,1:32.744,1:31.387
3738,2018,Russian Grand Prix,hamilton,mercedes,44,2,1:32.410,1:32.595,1:31.532
3739,2018,Russian Grand Prix,vettel,ferrari,5,3,1:33.476,1:33.045,1:31.943
3740,2018,Russian Grand Prix,raikkonen,ferrari,7,4,1:33.341,1:33.065,1:32.237
3741,2018,Russian Grand Prix,kevin_magnussen,haas,20,5,1:34.078,1:33.747,1:33.181
3742,2018,Russian Grand Prix,ocon,force_india,31,6,1:34.290,1:33.596,1:33.413
3743,2018,Russian Grand Prix,leclerc,sauber,16,7,1:33.924,1:33.488,1:33.419
3744,2018,Russian Grand Prix,perez,force_india,11,8,1:34.084,1:33.923,1:33.563
3745,2018,Russian Grand Prix,grosjean,haas,8,9,1:34.022,1:33.517,1:33.704
3746,2018,Russian Grand Prix,ericsson,sauber,9,10,1:34.170,1:33.995,1:35.196
